Fichier;Titre_actuel;Auteur_actuel;Score;Confiance;Règles;Titre_corrigé;Auteur_corrigé
Cousin Pons, Le - Honoré de Balzac.epub;de Balzac, Honoré;Cousin Pons, Le;50;PROBABLE;R3: Auteur se termine par article défini;Cousin Pons, Le;de Balzac, Honoré
Comte de Monte-Cristo - Tome IV, Le - Alexandre Dumas.epub;Alexandre Dumas;Tome IV, Le;110;CERTAIN;R3: Auteur se termine par article défini | R7: Titre ressemble à un nom complet | R10: Mots-clés de titres dans auteur;Tome IV, Le;Alexandre Dumas
Celtes, Les - Venceslas Kruta.epub;Kruta, Venceslas;Celtes, Les;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Celtes, Les;Kruta, Venceslas
Bal du comte d’Orgel, Le - Raymond Radiguet.epub;Raymond Radiguet;Bal du comte d’Orgel, Le;105;CERTAIN;R3: Auteur se termine par article défini | R7: Titre ressemble à un nom complet | R9: Titre court et auteur long;Bal du comte d’Orgel, Le;Raymond Radiguet
Faiseur de Veuves 1, Le - Mike Resnick.epub;Resnick, Mike;Faiseur de Veuves 1, Le;160;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R5: Auteur contient des chiffres | R9: Titre court et auteur long;Faiseur de Veuves 1, Le;Resnick, Mike
Hôtel New Hampshire, L' - John Irving.epub;Irving, John;Hôtel New Hampshire, L';100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Hôtel New Hampshire, L';Irving, John
Puits de Jacob, Le - Pierre Benoit.epub;Benoit, Pierre;Puits de Jacob, Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Puits de Jacob, Le;Benoit, Pierre
Higgins,Mary {épouse Clark} [-09] Ne pleure pas ma belle 1987) french.zzz.epub;Higgins,Mary;Ne pleure pas ma belle 1987);60;PROBABLE;R5: Auteur contient des chiffres | R9: Titre court et auteur long;Ne pleure pas ma belle 1987);Higgins,Mary
Musso,Guillaume [-07] Que serais-je sans toi ! (2009) french.zzz.epub;Musso,Guillaume;Que serais-je sans toi !;65;PROBABLE;R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Que serais-je sans toi !;Musso,Guillaume
Sturgeon,Théodore [R-01] Killdozer suivi du Viol cosmique (1944,1958) Science-fiction .Z.epub;Sturgeon,Théodore;Killdozer suivi du Viol cosmique (1944,1958);60;PROBABLE;R5: Auteur contient des chiffres | R9: Titre court et auteur long;Killdozer suivi du Viol cosmique (1944,1958);Sturgeon,Théodore
"Pucelle D'Orléans, Poéme Héroï-Comique en Dix-Hdon À M De Voltaire; Et D'Un Jug, La - Voltaire.epub";Voltaire;"Pucelle D'Orléans, Poéme Héroï-Comique en Dix-Hdon À M De Voltaire; Et D'Un Jug, La";75;PROBABLE;R3: Auteur se termine par article défini | R9: Titre court et auteur long;"Pucelle D'Orléans, Poéme Héroï-Comique en Dix-Hdon À M De Voltaire; Et D'Un Jug, La";Voltaire
Mensuel retrouvé_ précédé de Marcel avant Proust (French Edition), Le - Proust, Marcel & PRIEUR, Jérôme.epub;Proust, Marcel & PRIEUR, Jérôme;Mensuel retrouvé_ précédé de Marcel avant Proust (French Edition), Le;215;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R6: Ponctuation inhabituelle dans auteur | R8: Titre contient '&' entre noms | R10: Mots-clés de titres dans auteur;Mensuel retrouvé_ précédé de Marcel avant Proust (French Edition), Le;Proust, Marcel & PRIEUR, Jérôme
Fantômes de Belfast, Les - Stuart Neville.epub;Neville, Stuart;Fantômes de Belfast, Les;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Fantômes de Belfast, Les;Neville, Stuart
"Trilogie new-yorkaise _ Cité de verre ; Revenants ; La chambre dérobée - Paul Auster.epub";Auster, Paul;"Trilogie new-yorkaise _ Cité de verre ; Revenants ; La chambre dérobée";145;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;"Trilogie new-yorkaise _ Cité de verre ; Revenants ; La chambre dérobée";Auster, Paul
Exilés dans la forêt, Les - Thomas (Capitaine) Mayne-Reid.epub;Mayne-Reid, Thomas (Capitaine);Exilés dans la forêt, Les;50;PROBABLE;R3: Auteur se termine par article défini;Exilés dans la forêt, Les;Mayne-Reid, Thomas (Capitaine)
Je vais bien, ne t'en fais pas - Olivier Adam.epub;Adam, Olivier;Je vais bien, ne t'en fais pas;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Je vais bien, ne t'en fais pas;Adam, Olivier
Géographie de l’instant - Sylvain Tesson.epub;Tesson, Sylvain;Géographie de l’instant;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Géographie de l’instant;Tesson, Sylvain
greville_henry_-_louis_breuil_histoire_d_un_pantouflard.epub;Greville Henry;Louis Breuil Histoire D un Pantouflard;55;PROBABLE;R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Louis Breuil Histoire D un Pantouflard;Greville Henry
Intermezzo - Jean Giraudoux.epub;Giraudoux, Jean;Intermezzo;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Intermezzo;Giraudoux, Jean
Tous les démons sont ici - Craig Johnson.epub;Johnson, Craig;Tous les démons sont ici;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Tous les démons sont ici;Johnson, Craig
Football factory - John King.epub;King, John;Football factory;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Football factory;King, John
Oh_._ - Philippe Djian.epub;Djian, Philippe;Oh_._;90;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur;Oh_._;Djian, Philippe
Sherlock Holmes_ Une étude en rouge. Le signeetour de Sherlock Holmes - Arthur Conan Doyle.epub;Doyle, Arthur Conan;Sherlock Holmes_ Une étude en rouge. Le signeetour de Sherlock Holmes;90;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur;Sherlock Holmes_ Une étude en rouge. Le signeetour de Sherlock Holmes;Doyle, Arthur Conan
Guide Et La Danseuse, Le - R. K. Narayan.epub;Narayan, R. K.;Guide Et La Danseuse, Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Guide Et La Danseuse, Le;Narayan, R. K.
Rhin, Tome III, Le - Victor Hugo.epub;Hugo, Victor;Rhin, Tome III, Le;130;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R10: Mots-clés de titres dans auteur;Rhin, Tome III, Le;Hugo, Victor
Penser, Classer - Georges Perec.epub;Perec, Georges;Penser, Classer;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Penser, Classer;Perec, Georges
Island Beneath the Sea_ A Novel - Isabel Allende.epub;Allende, Isabel;Island Beneath the Sea_ A Novel;115;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Island Beneath the Sea_ A Novel;Allende, Isabel
Dumas,Alexandre {père} [-082] Ange Pitou - Tome 1 (1851) french.feed.epub;Dumas,Alexandre;Ange Pitou - Tome 1;90;CERTAIN;R5: Auteur contient des chiffres | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Ange Pitou - Tome 1;Dumas,Alexandre
Adalgisa. Croquis milanais_ Croquis milanais, L' - Carlo Emilio Gadda.epub;Gadda, Carlo Emilio;Adalgisa. Croquis milanais_ Croquis milanais, L';140;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R6: Ponctuation inhabituelle dans auteur;Adalgisa. Croquis milanais_ Croquis milanais, L';Gadda, Carlo Emilio
Jeux de massacre - Eugène Ionesco.epub;Ionesco, Eugène;Jeux de massacre;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Jeux de massacre;Ionesco, Eugène
étincelle, L' - Reysset,Karine.epub;étincelle, L';Reysset,Karine;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Reysset,Karine;étincelle, L'
Roland Furieux - Tome 2 - Ludovico Ariosto.epub;Ariosto, Ludovico;Tome 2;115;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R5: Auteur contient des chiffres | R10: Mots-clés de titres dans auteur;Tome 2;Ariosto, Ludovico
L’échelle de Jacob - Ludmila Oulitskaïa.epub;Oulitskaïa, Ludmila;L’échelle de Jacob;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;L’échelle de Jacob;Oulitskaïa, Ludmila
Bons Baisers Du Tueur - James Patterson.epub;Patterson, James;Bons Baisers Du Tueur;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Bons Baisers Du Tueur;Patterson, James
Vendredi 13 - David Goodis.epub;Goodis, David;Vendredi 13;85;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R5: Auteur contient des chiffres;Vendredi 13;Goodis, David
Lettre à la jeunesse - Émile Zola.epub;Zola, Émile;Lettre à la jeunesse;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Lettre à la jeunesse;Zola, Émile
Monadologie, La - Gottfried Wilhelm Leibniz.epub;Leibniz, Gottfried Wilhelm;Monadologie, La;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Monadologie, La;Leibniz, Gottfried Wilhelm
Passante du Sans-Souci, La - Joseph Kessel.epub;Kessel, Joseph;Passante du Sans-Souci, La;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Passante du Sans-Souci, La;Kessel, Joseph
Luze Léonard ou les deux promesses_ idylle tragique - Juste Olivier.epub;Olivier, Juste;Luze Léonard ou les deux promesses_ idylle tragique;155;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R2: Format 'Prénom, Nom' dans titre | R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Luze Léonard ou les deux promesses_ idylle tragique;Olivier, Juste
Par la fenêtre - Julian Barnes.epub;Barnes, Julian;Par la fenêtre;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Par la fenêtre;Barnes, Julian
Judith Renaudin - Pierre Loti.epub;Loti, Pierre;Judith Renaudin;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Judith Renaudin;Loti, Pierre
Dit du Loriot, Le - Su Tong.epub;Tong, Su;Dit du Loriot, Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Dit du Loriot, Le;Tong, Su
Article de M. Bloque, L' - Mark Twain.epub;Twain, Mark;Article de M. Bloque, L';125;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R9: Titre court et auteur long;Article de M. Bloque, L';Twain, Mark
Victor Hugo, Le Roi S'amuse - Tony Harrison.epub;Harrison, Tony;Victor Hugo, Le Roi S'amuse;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Victor Hugo, Le Roi S'amuse;Harrison, Tony
Dossier 113, Le - Émile Gaboriau.epub;Gaboriau, Émile;Dossier 113, Le;135;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R5: Auteur contient des chiffres;Dossier 113, Le;Gaboriau, Émile
Victimes du devoir - Eugène Ionesco.epub;Ionesco, Eugène;Victimes du devoir;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Victimes du devoir;Ionesco, Eugène
Illska (Icelandic Edition) - Eiríkur Örn Norðdahl.epub;Norðdahl, Eiríkur Örn;Illska (Icelandic Edition);80;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R10: Mots-clés de titres dans auteur;Illska (Icelandic Edition);Norðdahl, Eiríkur Örn
Laura Brams - Patrick Cauvin.epub;Cauvin, Patrick;Laura Brams;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Laura Brams;Cauvin, Patrick
Pour qui te prends-tu _ - Chi Li.epub;Li, Chi;Pour qui te prends-tu _;115;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Pour qui te prends-tu _;Li, Chi
Goat Mountain - David Vann.epub;Vann, David;Goat Mountain;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Goat Mountain;Vann, David
Fille au sourire de perles, La - Clemantine WAMARIYA & Me Julie Groleau.epub;Clemantine WAMARIYA & Me Julie Groleau;Fille au sourire de perles, La;95;CERTAIN;R3: Auteur se termine par article défini | R8: Titre contient '&' entre noms;Fille au sourire de perles, La;Clemantine WAMARIYA & Me Julie Groleau
Clowns lyriques, Les - Romain Gary.epub;Gary, Romain;Clowns lyriques, Les;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Clowns lyriques, Les;Gary, Romain
aventures du capitaine Alatriste - Le Pont des assassins T7, Les - Arturo Pérez-Reverte.epub;Pérez-Reverte, Arturo;Le Pont des assassins T7, Les;150;CERTAIN;R3: Auteur se termine par article défini | R4: Auteur commence par article | R5: Auteur contient des chiffres | R9: Titre court et auteur long;Le Pont des assassins T7, Les;Pérez-Reverte, Arturo
Mathématiques en 30 secondes - Richard Brown.epub;Brown, Richard;Mathématiques en 30 secondes;85;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R5: Auteur contient des chiffres;Mathématiques en 30 secondes;Brown, Richard
Mémoires de Sherlock Holmes, Les - Arthur Conan Doyle.epub;Doyle, Arthur Conan;Mémoires de Sherlock Holmes, Les;130;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R10: Mots-clés de titres dans auteur;Mémoires de Sherlock Holmes, Les;Doyle, Arthur Conan
Usage communal du corps féminin (Fiction) (French Edition) - Julie Douard.epub;Douard, Julie;Usage communal du corps féminin (Fiction) (French Edition);105;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Usage communal du corps féminin (Fiction) (French Edition);Douard, Julie
Casco bay - William G Tapply.epub;Tapply, William G;Casco bay;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Casco bay;Tapply, William G
Bellefleur - Joyce Carol Oates.epub;Oates, Joyce Carol;Bellefleur;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Bellefleur;Oates, Joyce Carol
À Rebours _ Gegen Den Strich - Joris-Karl Huysmans & Martha Capsius.epub;Joris-Karl Huysmans & Martha Capsius;À Rebours _ Gegen Den Strich;85;PROBABLE;R6: Ponctuation inhabituelle dans auteur | R8: Titre contient '&' entre noms;À Rebours _ Gegen Den Strich;Joris-Karl Huysmans & Martha Capsius
Clancy,Tom [Jack Ryan-03a] Red rabbit - Tome 1 (2002) french.zzz.epub;Clancy,Tom;Red rabbit - Tome 1;90;CERTAIN;R5: Auteur contient des chiffres | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Red rabbit - Tome 1;Clancy,Tom
assassinat de Marilyn Monroe - Margolis, Jay, L' - Biographies.epub;Biographies;Margolis, Jay, L';50;PROBABLE;R3: Auteur se termine par article défini;Margolis, Jay, L';Biographies
Images de chair - Noël Simsolo.epub;Simsolo, Noël;Images de chair;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Images de chair;Simsolo, Noël
Zona frigida - Anne B. Ragde.epub;Ragde, Anne B.;Zona frigida;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Zona frigida;Ragde, Anne B.
Furies, Les - Lauren Groff.epub;Groff, Lauren;Furies, Les;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Furies, Les;Groff, Lauren
Copycat - James Patterson.epub;Patterson, James;Copycat;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Copycat;Patterson, James
Je cherchais une rue - Charles Willeford.epub;Willeford, Charles;Je cherchais une rue;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Je cherchais une rue;Willeford, Charles
Fairy Tale - Zimmer Hélène.epub;Hélène, Zimmer;Fairy Tale;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Fairy Tale;Hélène, Zimmer
Intrusion - Kirino Natsuo.epub;Natsuo, Kirino;Intrusion;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Intrusion;Natsuo, Kirino
Rêves, Les - Tchekhov.epub;Tchekhov;Rêves, Les;50;PROBABLE;R3: Auteur se termine par article défini;Rêves, Les;Tchekhov
Demain les barbares. Chroniques du Grand effondrement - Franck Poupart.epub;Poupart, Franck;Demain les barbares. Chroniques du Grand effondrement;105;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Demain les barbares. Chroniques du Grand effondrement;Poupart, Franck
Rire du Cyclope, Le - Bernard Werber.epub;Werber, Bernard;Rire du Cyclope, Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Rire du Cyclope, Le;Werber, Bernard
Quattrocento - Stephen Greenblatt.epub;Greenblatt, Stephen;Quattrocento;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Quattrocento;Greenblatt, Stephen
Il a jamis tué personne, mon papa - Jean-Louis Fournier.epub;Fournier, Jean-Louis;Il a jamis tué personne, mon papa;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Il a jamis tué personne, mon papa;Fournier, Jean-Louis
Dynamiteur, Le - Robert Louis Stevenson & Marcel Schwob.epub;Robert Louis Stevenson & Marcel Schwob;Dynamiteur, Le;95;CERTAIN;R3: Auteur se termine par article défini | R8: Titre contient '&' entre noms;Dynamiteur, Le;Robert Louis Stevenson & Marcel Schwob
Ligne de Flottaison, La - Jean Hatzfeld.epub;Hatzfeld, Jean;Ligne de Flottaison, La;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Ligne de Flottaison, La;Hatzfeld, Jean
Inhumanité de la religion, L' - Raoul Waneigem.epub;Waneigem, Raoul;Inhumanité de la religion, L';125;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R9: Titre court et auteur long;Inhumanité de la religion, L';Waneigem, Raoul
Rhinocéros - Eugène Ionesco.epub;Ionesco, Eugène;Rhinocéros;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Rhinocéros;Ionesco, Eugène
Espion X. 323 - Volume III - Du sang sur le Nil, L' - Paul d’Ivoi.epub;d’Ivoi, Paul;Du sang sur le Nil, L';75;PROBABLE;R3: Auteur se termine par article défini | R9: Titre court et auteur long;Du sang sur le Nil, L';d’Ivoi, Paul
Pionniers, Les - James Fenimore Cooper.epub;Cooper, James Fenimore;Pionniers, Les;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Pionniers, Les;Cooper, James Fenimore
Au bout des doigts - Gabriel Katz.epub;Katz, Gabriel;Au bout des doigts;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Au bout des doigts;Katz, Gabriel
Cet instant-là - Douglas Kennedy.epub;Kennedy, Douglas;Cet instant-là;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Cet instant-là;Kennedy, Douglas
Responsabilité de l'écrivain, La - Gisèle Sapiro.epub;Sapiro, Gisèle;Responsabilité de l'écrivain, La;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Responsabilité de l'écrivain, La;Sapiro, Gisèle
Correspondance - volume 5 _ Janvier 1973 - Décembre 1978 - Guy Debord.epub;Debord, Guy;Décembre 1978;85;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R5: Auteur contient des chiffres;Décembre 1978;Debord, Guy
Ruy Blas - Hugo Victor.epub;Victor, Hugo;Ruy Blas;90;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R2: Format 'Prénom, Nom' dans titre;Ruy Blas;Victor, Hugo
Samedi - Ian Mcewan.epub;Mcewan, Ian;Samedi;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Samedi;Mcewan, Ian
Rendez-vous dans trois cents ans, Le - TOLSTOI Leon.epub;Leon, TOLSTOI;Rendez-vous dans trois cents ans, Le;165;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R2: Format 'Prénom, Nom' dans titre | R3: Auteur se termine par article défini | R9: Titre court et auteur long;Rendez-vous dans trois cents ans, Le;Leon, TOLSTOI
Dard,Frédéric [San-Antonio-136] Baisse la pression, tu me les gonfles ! (1988) french.zzz.epub;Dard,Frédéric;Baisse la pression, tu me les gonfles !;65;PROBABLE;R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Baisse la pression, tu me les gonfles !;Dard,Frédéric
Au clair de la lune - Christophe Donner.epub;Donner, Christophe;Au clair de la lune;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Au clair de la lune;Donner, Christophe
Trône de Fer -12- Un Festin pour les Corbeaux, Le - inconnu.epub;inconnu;Trône de Fer -12- Un Festin pour les Corbeaux, Le;110;CERTAIN;R3: Auteur se termine par article défini | R5: Auteur contient des chiffres | R9: Titre court et auteur long;Trône de Fer -12- Un Festin pour les Corbeaux, Le;inconnu
Généraux et le moujik, Les - Saltykov-Chtchedrine.epub;Saltykov-Chtchedrine;Généraux et le moujik, Les;75;PROBABLE;R3: Auteur se termine par article défini | R9: Titre court et auteur long;Généraux et le moujik, Les;Saltykov-Chtchedrine
Lanceur,John [] Nouvelle Terre - Partie 3 (2005) french.zzz.epub;Lanceur,John;Nouvelle Terre - Partie 3;90;CERTAIN;R5: Auteur contient des chiffres | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Nouvelle Terre - Partie 3;Lanceur,John
Tragédie du Korosko, La - Arthur Conan Doyle.epub;Doyle, Arthur Conan;Tragédie du Korosko, La;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Tragédie du Korosko, La;Doyle, Arthur Conan
Dame aux Camélias, La - Alexandre Dumas (fils).epub;Alexandre Dumas (fils);Dame aux Camélias, La;50;PROBABLE;R3: Auteur se termine par article défini;Dame aux Camélias, La;Alexandre Dumas (fils)
Jonas ou l'artiste au travail - Albert Camus.epub;Camus, Albert;Jonas ou l'artiste au travail;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Jonas ou l'artiste au travail;Camus, Albert
Octobre à Décembre - Haruki Murakami.epub;Murakami, Haruki;Octobre à Décembre;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Octobre à Décembre;Murakami, Haruki
Lumières de Cape Cod, Les - Beatriz WILLIAMS.epub;WILLIAMS, Beatriz;Lumières de Cape Cod, Les;75;PROBABLE;R3: Auteur se termine par article défini | R9: Titre court et auteur long;Lumières de Cape Cod, Les;WILLIAMS, Beatriz
Tonbo - Aki Shimazaki.epub;Shimazaki, Aki;Tonbo;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Tonbo;Shimazaki, Aki
Moorcock,Michael [Le cycle d'Elric-01] Elric des dragons - 3 livres (1972) french.Alex.epub;Moorcock,Michael;Elric des dragons - 3 livres;60;PROBABLE;R5: Auteur contient des chiffres | R9: Titre court et auteur long;Elric des dragons - 3 livres;Moorcock,Michael
NetForce7 _ Cyberpirates - Tom Clancy.epub;Clancy, Tom;NetForce7 _ Cyberpirates;125;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R5: Auteur contient des chiffres | R6: Ponctuation inhabituelle dans auteur;NetForce7 _ Cyberpirates;Clancy, Tom
Dictionnaire de l'argot des typographes précédaphiques célèbres ou curieuses - Eugène Boutmy.epub;Boutmy, Eugène;Dictionnaire de l'argot des typographes précédaphiques célèbres ou curieuses;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Dictionnaire de l'argot des typographes précédaphiques célèbres ou curieuses;Boutmy, Eugène
Tsunami mexicain_ Une enquête de Hap Collins et Leonard Pine - Joe R. Lansdale.epub;Lansdale, Joe R.;Tsunami mexicain_ Une enquête de Hap Collins et Leonard Pine;90;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur;Tsunami mexicain_ Une enquête de Hap Collins et Leonard Pine;Lansdale, Joe R.
Aleph, L' - Jorge Luis Borges.epub;Borges, Jorge Luis;Aleph, L';100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Aleph, L';Borges, Jorge Luis
Exposition coloniale, L' - Erik Orsenna.epub;Orsenna, Erik;Exposition coloniale, L';100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Exposition coloniale, L';Orsenna, Erik
Labyrinthe du monde (Tome 3) - Quoi _ L'Éternité, Le - Marguerite Yourcenar.epub;Yourcenar, Marguerite;Quoi _ L'Éternité, Le;140;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R6: Ponctuation inhabituelle dans auteur;Quoi _ L'Éternité, Le;Yourcenar, Marguerite
Grenadière, La - Honoré de Balzac.epub;de Balzac, Honoré;Grenadière, La;50;PROBABLE;R3: Auteur se termine par article défini;Grenadière, La;de Balzac, Honoré
Rêves de Russie - Yasushi Inoué.epub;Inoué, Yasushi;Rêves de Russie;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Rêves de Russie;Inoué, Yasushi
Vers Ispahan_ suivi de Notes prises en Perse - Pierre Loti.epub;Loti, Pierre;Vers Ispahan_ suivi de Notes prises en Perse;115;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Vers Ispahan_ suivi de Notes prises en Perse;Loti, Pierre
Dora Bruder - Patrick Modiano.epub;Modiano, Patrick;Dora Bruder;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dora Bruder;Modiano, Patrick
Chansons pour elle - Paul Verlaine.epub;Verlaine, Paul;Chansons pour elle;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Chansons pour elle;Verlaine, Paul
Crocodile, Le - Dostoievski.epub;Dostoievski;Crocodile, Le;50;PROBABLE;R3: Auteur se termine par article défini;Crocodile, Le;Dostoievski
Tara Kane - George Markstein.epub;Markstein, George;Tara Kane;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Tara Kane;Markstein, George
Naufrages - Akira Yoshimura.epub;Yoshimura, Akira;Naufrages;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Naufrages;Yoshimura, Akira
Chevaliers Du Subjonctif (Ldp Litterature) (French Edition), Les - Erik Orsenna.epub;Orsenna, Erik;Chevaliers Du Subjonctif (Ldp Litterature) (French Edition), Les;155;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Chevaliers Du Subjonctif (Ldp Litterature) (French Edition), Les;Orsenna, Erik
Croquis Montagnards - T. Combe.epub;Combe, T.;Croquis Montagnards;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Croquis Montagnards;Combe, T.
Reconnaissance - Pierre Péju.epub;Péju, Pierre;Reconnaissance;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Reconnaissance;Péju, Pierre
Mémoires d'un rouge - Howard Fast.epub;Fast, Howard;Mémoires d'un rouge;80;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R10: Mots-clés de titres dans auteur;Mémoires d'un rouge;Fast, Howard
